sentence	label
Coughing is a complex reflex that originates in peripheral cough receptors, which are most concentrated in the epithelium of the upper and lower respiratory tracts but are also found in the external auditory meatus, tympanic membrane, $STRUCTURE$, stomach, pericardium, and $STRUCTURE$.	False
We explored between his internal jugular vein and his $STRUCTURE$ after identifying the $STRUCTURE$, and then continued dissection deep down to the buccopharyngeal fascia.	False
Human $STRUCTURE$ from the vagus nerve expressing GHS-R1A are likely to be involved in the ghrelin-induced signal transmission from the $STRUCTURE$ to the brain [202, 203].	False
Unfortunately, the operation can result in multiple cranial nerve palsies including mandibular branch of trigeminal nerve, $STRUCTURE$, $STRUCTURE$ and vagus nerve, either temporarily or permanently.	False
Sensory afferent information from the $STRUCTURE$, $STRUCTURE$, and urethra is transmitted via the splanchnic, pudendal, and pelvic nerves, whose cell bodies exist in dorsal root ganglia (DRG) at the level of the lumbosacral and thoracolumbar cord [2].	False
The $STRUCTURE$ is composed of the $STRUCTURE$ (PCRtA) and the intermediate reticular nucleus (IRt). 7n, facial nerve or its root; 4V, 4th ventricle.	False
Primary HFS is mostly attributed to vascular loops compressing the $STRUCTURE$ at its exit zone from $STRUCTURE$ [1, 8, 9].	False
The Glu innervation to the VTA includes afferents from the $STRUCTURE$, the lateral hypothalamus, medial habenula, bed nucleus of the stria terminalis, dorsal raphe, laterodorsal, and $STRUCTURE$ [21,22,23,24,25,26,27].	False
The $STRUCTURE$ (CeA) and the bed nucleus of the $STRUCTURE$ (BNST), which is considered to be a component of the “extended amygdala”, establish important connections with the hypothalamus and other brain areas controlling visceral and sensory information.	False
Neurons within the SFO directly project to various nuclei of the HYP (i.e., ARC, PVN, LH, supraoptic nucleus, lateral preoptic area) in addition to the infralimbic cortex, bed nucleus of the stria terminalis, $STRUCTURE$, and $STRUCTURE$ [191,192,193,194,195,196,197].	False
Though majority of palatal mucosa is innervated by $STRUCTURE$ it also derives supply from lesser palatine and $STRUCTURE$, all are branches of maxillary nerve.	False
These vagal afferents carry the mechanical information to the nucleus tractus solitarius (NTS) from stomach through $STRUCTURE$ and $STRUCTURE$ [15].	AC
Low-frequency RNS was performed on the $STRUCTURE$, $STRUCTURE$, and facial nerve, and recorded on the trapezius, abductor digiti minimi and orbicularis oculi.	False
Importantly, the distribution of PPARγ expression includes the hippocampus, corpus striatum, $STRUCTURE$, basal ganglia, thalamus, and $STRUCTURE$ [12]; some of these brain regions are also innervated by afferent fibers of the vagus nerve.	False
"$STRUCTURE$ block can result in complications such as hematoma, trauma to the sciatic nerve and puncture of the $STRUCTURE$."	False
The afferent innervation of the lower urinary tract is carried in three sets of nerves: the pelvic and $STRUCTURE$, which innervate the urinary bladder and proximal urethra, and the $STRUCTURE$ nerves, which innervate the mid-distal urethra and the external urethral sphincter (EUS) (10).	False
Grafted cells were identified mainly in the $STRUCTURE$ and internal capsule (ic), but some cells were located in the $STRUCTURE$, stria terminalis (ST), bed nucleus of the stria terminalis (BNST), the ventral portion of the thalamus, and the lateral ventricle (lv).	False
Some labels on the Baypath College site are definitely wrong: “cerebral aqueduct” is on the fourth ventricle, the label for trigeminal nerve is actually on the cerebral peduncle next to the $STRUCTURE$, and the label for the spinal cord is actually on the $STRUCTURE$.	False
Olfactory nerve, $STRUCTURE$, oculomotor nerve, $STRUCTURE$, trigeminal nerve, abducens nerve, facial nerve, vestibulocochlear nerve, linguopharyngeal nerve, vagus nerve, accessory nerve, and sublingual nerve were examined.	False
In addition to the $STRUCTURE$, in rodents a few $STRUCTURE$ neurons are embedded in the bladder wall (Gillespie et al., 2006; Forrest et al., 2014), albeit are less common than intramural neurons in human bladder (Gilpin et al., 1983).	False
GLP-1 receptors are widely expressed in the CNS with large numbers in the $STRUCTURE$, PVN, and SON, and fewer in the lateral preoptic area, PVN, $STRUCTURE$, bed nucleus of the stria terminalis and DMH (Shughrue et al., 1996).	False
Further samples of spinal nerve roots and DRG as well as the oculomotor nerve (CNIII), trigeminal nerve (CNVm/o), $STRUCTURE$, sciatic and $STRUCTURE$ were cut into 1- to 2-cm segments and immersed in 2.5% glutaraldehyde in 0.1 M Soerensen's phosphate buffer (ph 7.4) for 1 hour.	False
The enhancement of connectivity by Arkadia2C ranges from the advancement of major nerves such as the $STRUCTURE$ through the developing limb bud to a more subtle growth of the presynaptic branches of the $STRUCTURE$ after entering the diaphragm muscle.	False
Moderate expression was seen in the $STRUCTURE$, principal nucleus of the inferior olive and the $STRUCTURE$ with low to moderate expression in the middle cerebellar peduncle, nucleus ambiguous and nucleus of the solitary tract.	False
The geniculate ganglion, $STRUCTURE$, and $STRUCTURE$ and mastoid segments of the normal facial nerve can be enhanced due to the flux of contrast material in the arteriovenous plexus (AVP) along the facial nerve (5051).	False
These vagal afferents carry the mechanical information to the nucleus tractus solitarius (NTS) from $STRUCTURE$ through jugular and $STRUCTURE$ [15].	AC
PLR is mediated from the $STRUCTURE$ through the optic nerve, opt, pretectal nucleus, and $STRUCTURE$ to the pupillae muscle [25] (Fig. 1).	FC
Human $STRUCTURE$ from the $STRUCTURE$ expressing GHS-R1A are likely to be involved in the ghrelin-induced signal transmission from the stomach to the brain [202, 203].	False
For subcortical nuclei, increased methylation of NR4A1 in TLE patients were linked with decreased GMV in thalamus and putamen, lower FA in fornix (cres)/stria terminalis (FX/ST), $STRUCTURE$, and external capsule, together with reduced FC among thalamus, putamen, and $STRUCTURE$.	False
"(RAA right atrial appendage, IAS, interatrial septum, CT, $STRUCTURE$, TA tricuspid annulus, CS coronary sinus, PVs pulmonary veins, LAA $STRUCTURE$, MA mitral annulus)Arrhythmia interruption during RF application was achieved in 35 patients (97%)."	False
In fact, the SCN interacts directly with the subparaventricular zone (sPVZ) [46,47], the $STRUCTURE$ (POA), the bed nucleus of the stria terminalis (BNST), the lateral septum (LS), the $STRUCTURE$ (DMH), the arcuate nucleus (ARC), and the paraventricular nucleus (PVN) [46,47].	False
Therefore, in this study, anastomosis of the dorsal and ventral roots of the nerves above the injury level and the dorsal and ventral $STRUCTURE$ roots controlling the $STRUCTURE$ was used to reconstruct the rat bladder–spinal cord–cerebral nerve afferent and efferent pathways.	False
4] MVD is the best treatment and the longest duration of remission for the treatment of TN by craniotomy to separate the $STRUCTURE$ from the compressed $STRUCTURE$.	False
The external surface is supplied primarily by the auriculotemporal nerve, a branch of the $STRUCTURE$, with contributions from the auricular branch of the Vagus nerve (ABVN), the facial nerve, and occasionally the $STRUCTURE$.	False
Olfactory nerve, optic nerve, $STRUCTURE$, compound nerve, trigeminal nerve, abducens nerve, $STRUCTURE$, vestibulocochlear nerve, linguopharyngeal nerve, vagus nerve, accessory nerve, and sublingual nerve were examined.	False
"(RAA right atrial appendage, IAS, interatrial septum, CT, crista terminalis, TA tricuspid annulus, CS $STRUCTURE$, PVs pulmonary veins, LAA $STRUCTURE$, MA mitral annulus)Arrhythmia interruption during RF application was achieved in 35 patients (97%)."	False
CRH-BP is predominantly expressed in the $STRUCTURE$, although there are some prominent sites of expression in the amygdala, the bed nucleus of the stria terminalis, the $STRUCTURE$ and ventral premammillary nuclei and several raphe nuclei (Potter et al., 1992).	False
The nerve fibers were distributed densely to the $STRUCTURE$, $STRUCTURE$ and median eminence, which are implicated in water-electrolyte metabolism.	False
Further, Zika virus RT-PCR results were only available for cranial nerve VII, 3 sections of sciatic nerve, $STRUCTURE$, and $STRUCTURE$.	False
Injecting TRH into an important component of the $STRUCTURE$, the $STRUCTURE$, of anesthetized rats had powerful stimulatory effects on the product of integrated phrenic amplitude and frequency, and this response was dose-dependent.	False
Neurons within the SFO directly project to various nuclei of the HYP (i.e., ARC, $STRUCTURE$, LH, $STRUCTURE$, lateral preoptic area) in addition to the infralimbic cortex, bed nucleus of the stria terminalis, zona inceta, and brain stem [191,192,193,194,195,196,197].	False
The $STRUCTURE$, greater superficial petrosal nerve, and $STRUCTURE$ and mastoid segments of the normal facial nerve can be enhanced due to the flux of contrast material in the arteriovenous plexus (AVP) along the facial nerve (5051).	False
One of the first and best-characterised interactions of $STRUCTURE$ is with the $STRUCTURE$ through the sympathetic neurons of the superior cervical ganglion [51]; in turn, the rhythmic activity of the SCN determines the release of melatonin, which directly correlates with the day length.	FC
Only the most prominent nervous connections, such as the $STRUCTURE$ cord (pnc, Fig. 8a), connecting the $STRUCTURE$ to the penis ganglion can be detected.	False
Many vulnerable structures surround this sinus, for example, Proetz mentioned the dura mater, cranial nerves ($STRUCTURE$, IV, V1, V2, and VI), optic nerve and chiasm, internal carotid artery, cavernous sinus, pituitary gland, $STRUCTURE$, sphenopalatine artery, and pterygoid canal [1].	False
Afferent eGFP expressing neurons (green) were found in great numbers in the zona incerta, medial preoptic area, medial and lateral hypothalamus and to a minor extent in the $STRUCTURE$, accumbens nucleus, lateral preoptic area, $STRUCTURE$, and periaqueductal gray.	False
The aforementioned functional disorders may occur after $STRUCTURE$ palsy during excision of bilateral VPGLs; therefore, accurate cranial nerve ($STRUCTURE$, X, XII) examination is important before treating contralateral tumors [19].	False
The mental nerve is a terminal branch of the mandibular nerve, which in turn is part of the fifth cranial, $STRUCTURE$ and innervates the ipsilateral side of the lower lip, $STRUCTURE$, and skin of the chin.	AC
Differences in c-fos+ cell counts between the Vehicle-SPS and Vehicle-Sham groups in selected regions of the cerebral cortex, the $STRUCTURE$, the amygdala, the thalamus, the hypothalamus, the hindbrain and the $STRUCTURE$ are shown.	False
Many vulnerable structures surround this sinus, for example, Proetz mentioned the dura mater, cranial nerves (III, IV, $STRUCTURE$, V2, and VI), optic nerve and chiasm, internal carotid artery, cavernous sinus, pituitary gland, sphenopalatine ganglion, $STRUCTURE$, and pterygoid canal [1].	False
The pars vascularis is larger and more variable in size, transmitting the $STRUCTURE$, cranial nerve X (vagus nerve) with its auricular branch ($STRUCTURE$), cranial nerve XI (accessorynerve), and the posterior meningeal artery.	False
Sun et al[23] reported NCV results of medial nerve, ulnar nerve, $STRUCTURE$, and peroneal nerve among motor nerves and medial nerve, ulnar nerve, and $STRUCTURE$ among sensory nerves.	False
There are several advantages in using the masseteric nerve rather than the hypoglossal nerve, including the proximity of the $STRUCTURE$ to the $STRUCTURE$ and the fact that it is associated with negligible donor site morbidity and a rapid recovery.	False
Afferent eGFP expressing neurons (green) were found in great numbers in the zona incerta, medial preoptic area, medial and $STRUCTURE$ and to a minor extent in the prelimbic cortex, accumbens nucleus, lateral preoptic area, bed nucleus of $STRUCTURE$, and periaqueductal gray.	False
From the aortic arch, the afferent signals are mediated by the aortic depressor nerve, relayed through the $STRUCTURE$ to the nuclei of the nucleus tractus solitarius in the $STRUCTURE$ (43).	AC
Neurons within the SFO directly project to various nuclei of the HYP (i.e., ARC, PVN, LH, supraoptic nucleus, $STRUCTURE$) in addition to the infralimbic cortex, $STRUCTURE$, zona inceta, and brain stem [191,192,193,194,195,196,197].	False
TLR4 is also constitutively expressed in the leptomeninges, choroid plexus, subfornical organ, $STRUCTURE$, median eminence, and $STRUCTURE$.	False
These pathways comprise two types of neurons, the first of which are preganglionic neurons in the $STRUCTURE$ (IML) of the spinal cord and the second are postganglionic neurons with cell bodies in the mixed $STRUCTURE$.	False
It consists of paired rhinophoral, cerebral, pleural, pedal and buccal ganglia and three unpaired ganglia on the visceral nerve cord, tentatively identified as $STRUCTURE$, median fused visceral and $STRUCTURE$ and right fused parietal and supraintestinal ganglion (Figure 3A).	False
It contains the internal and external carotid arteries, $STRUCTURE$, pharynx, larynx, esophagus, recurrent laryngeal nerve, $STRUCTURE$, trachea, thyroid and parathyroids.	False
Relative to the TAU group, the CBT group showed a decrease in FC in the $STRUCTURE$ and Optic Tract of 10–20%, and in the $STRUCTURE$ of 20–25% (Figure 6).	False
They scanned the brains ex vivo and found that social avoidance correlated negatively with local volume of the cingulate cortex, nucleus accumbens, $STRUCTURE$, raphe nuclei, and bed nucleus of the $STRUCTURE$ (Anacker et al., 2016).	False
By the same token, DU26 corresponds to the buccal branches of the $STRUCTURE$ and the second branch of the $STRUCTURE$.	False
The $STRUCTURE$, consisting of the vagal nerve and the sympathetic nerve, helps regulating the $STRUCTURE$ and peripheral blood vessels.	FC
Particular medullary areas in the $STRUCTURE$, such as the nucleus dorsal motor of the vagus, the $STRUCTURE$ and the solitary tract nucleus, were severely affected in the infected group.	False
The $STRUCTURE$ and the organum vasculosum of the lamina terminalis in the $STRUCTURE$ detect increases in serum Na concentration and osmolality30, 31, 34, 35, 36 (Figure 1).	False
The carotid triangle contains the common carotid artery, internal and external carotid arteries, internal jugular vein, deep cervical lymph nodes, $STRUCTURE$, $STRUCTURE$, and hypoglossal nerve [11].	False
Other effects may occur within the medial preoptic area (mPOA)/$STRUCTURE$ and $STRUCTURE$ (BNST), which further influence cue valence (e.g., threat perception, reward) and coordinate hypothalamic input to sexual behavior (Jin and Yang, 2014).	False
Only the most prominent nervous connections, such as the penis nerve cord (pnc, Fig. 8a), connecting the $STRUCTURE$ to the $STRUCTURE$ can be detected.	AC
Bifurcation of the common carotids occurs anterior to the $STRUCTURE$ of the vagus nerve, ventral to the $STRUCTURE$, and posterior to the jugular vein (Po2 63-3; Fig.	False
The $STRUCTURE$, by phrenic and other spinal motor nerves, sends impulses to the inspiratory and expiratory muscles; and the nucleus ambiguus, by the laryngeal branches of the vagus to the $STRUCTURE$.	False
The $STRUCTURE$ is innervated by the solitary tract, a brainstem nucleus for $STRUCTURE$ afferents [9,10] and lesions to this region abolish the therapeutic effects of VNS in both depression and epilepsy [11,12,13].	False
It is generally known that $STRUCTURE$ is mainly innervated by $STRUCTURE$ fibers, with an additional complement of autonomic nerve fibers.	AC
In crustaceans, mechanisms of central pattern generation have been studied using the $STRUCTURE$ (CG), which produces $STRUCTURE$ movements, and the stomatogastric ganglion (STG), which generates the rhythmic movements of the stomach (Cooke, 2002; Maynard, 1972).	FC
The blind insertion of the trocars into the obturator foramen, ischiorectal fossa, ileococcygeus muscle and the sacrospinous ligament exposes the patient to the potential injury to the rectum, $STRUCTURE$, inferior gluteal vessels, pudendal nerve and vessels, and the $STRUCTURE$.	False
They are innervated by the $STRUCTURE$, which is a branch of the $STRUCTURE$, cranial nerve (CN) IX.	False
In addition, this activation was blocked by neuronal blockade of the afferent visceral nerve by capsaicin suggesting that the activation of the afferent $STRUCTURE$ from the $STRUCTURE$ to the efferent vagal nerve through the brain is important[48].	AC
The PVN project to the lateral reticular formation (couple ventilation and locomotion in animals) and locus ceruleus of brainstem to trigger yawning by exciting the cranial nerve (V, VII, $STRUCTURE$, X, $STRUCTURE$, and XII) and phrenic nerve (Figure 2(a)) [10].	False
The mass superiorly displaced the $STRUCTURE$ and optic nerve, with anterior bowing of the pituitary stalk (Fig. 1), and lateral bowing of the trigeminal nerve, facial nerve, and $STRUCTURE$ bilaterally (Fig. 3).	False
The $STRUCTURE$ (MPN) is the larger of the two terminal divisions of the $STRUCTURE$, which accompanies the medial plantar artery.	False
The $STRUCTURE$ in the brain stem is an important relay station for both the regulation of the ANS and the control of facial muscles as it contains fibers from both the $STRUCTURE$ (Nageotte, 1906) and the vagus nerves (Pearson, 1947).	AC
GLP-1 receptors are widely expressed in the CNS with large numbers in the ARC, PVN, and $STRUCTURE$, and fewer in the lateral preoptic area, PVN, LH, $STRUCTURE$ and DMH (Shughrue et al., 1996).	False
Olfactory nerve, optic nerve, oculomotor nerve, compound nerve, trigeminal nerve, abducens nerve, facial nerve, vestibulocochlear nerve, $STRUCTURE$, $STRUCTURE$, accessory nerve, and sublingual nerve were examined.	False
The PVN project to the $STRUCTURE$ (couple ventilation and locomotion in animals) and locus ceruleus of brainstem to trigger yawning by exciting the cranial nerve (V, VII, IX, X, $STRUCTURE$, and XII) and phrenic nerve (Figure 2(a)) [10].	FC
The $STRUCTURE$, subcarinal, postmediastinal, left gastric artery, $STRUCTURE$, and recurrent laryngeal nerve lymph nodes were synchronously cleared, regardless of the surgical technique.	False
The blind insertion of the trocars into the obturator foramen, $STRUCTURE$, ileococcygeus muscle and the sacrospinous ligament exposes the patient to the potential injury to the rectum, bladder, $STRUCTURE$, pudendal nerve and vessels, and the sciatic nerve.	False
The majority of ganglia examined [Meissner’s/submucosal and Auerbach’s/muscularis propria within the $STRUCTURE$ wall (Figure 5), myenteric plexuses within the $STRUCTURE$, and the ganglia of the vagus nerve] were infiltrated by inflammatory cells (eosinophils, neutrophils, macrophages, and lymphocytes).	False
The abducens nucleus is located in the $STRUCTURE$, just ventral to the fourth ventricle, and axons of the $STRUCTURE$ loop around the abducens nucleus.	False
Intrinsic cardiac afferent neurons project to nodose and dorsal root ganglia, the spinal cord, brainstem, $STRUCTURE$, thalamus, or amygdala and then to the $STRUCTURE$.4,46,91Figure 5Microscopic image of interconnected intrinsic cardiac ganglia in the human heart.	AC
Apart from the parasympathetic nerves from the pterygopalatine ganglion, the $STRUCTURE$ is also supplied with the sympathetic nerves originated from the superior cervical ganglion and sensory fibers originated from the $STRUCTURE$ [33].	AC
Positive nerve fibers and terminals can be found in several areas of the central and $STRUCTURE$, including vagus nerve, spinal cord, brainstem, hypothalamus, $STRUCTURE$, limbic system, and some cortical regions (Peyron et al., 1998; Heinonen et al., 2008).	False
Administration of an additional 6 cm3 of the injection along the $STRUCTURE$ through the $STRUCTURE$ eliminated mechanical allodynia and pelvic pressure sensitivity.	False
Biglioli et al4 performed a double innervation by anastomosing the obturator nerve on the ipsilateral $STRUCTURE$ with an end-to-end suture and on the contralateral facial nerve through a $STRUCTURE$ graft with end-to-side anastomosis.	False
GLP-1 receptors are widely distributed in different tissues, such as the gut, $STRUCTURE$, pancreatic β-cells, vagus nerve, and $STRUCTURE$.	False
Some labels on the Baypath College site are definitely wrong: “cerebral aqueduct” is on the fourth ventricle, the label for trigeminal nerve is actually on the $STRUCTURE$ next to the $STRUCTURE$, and the label for the spinal cord is actually on the caudal medulla.	False
The blind insertion of the trocars into the $STRUCTURE$, ischiorectal fossa, $STRUCTURE$ and the sacrospinous ligament exposes the patient to the potential injury to the rectum, bladder, inferior gluteal vessels, pudendal nerve and vessels, and the sciatic nerve.	False
They are also expressed in brain nuclei neither connected to light sensation nor neurosecretion, such as the $STRUCTURE$, the nucleus semicircular torus, the facial nerve nucleus, the periventricular layer of the tectum, and the granular layer of the $STRUCTURE$.	False
The blind insertion of the trocars into the obturator foramen, ischiorectal fossa, $STRUCTURE$ and the sacrospinous ligament exposes the patient to the potential injury to the rectum, bladder, inferior gluteal vessels, $STRUCTURE$ and vessels, and the sciatic nerve.	False
Manipulations of the sphenoid bone release the bones or fascial restrictions, which can restore normal functioning of the autonomic system by decreasing the afferent activity of the $STRUCTURE$ and the $STRUCTURE$ [76, 77].	False
The PVN project to the lateral reticular formation (couple ventilation and locomotion in animals) and locus ceruleus of brainstem to trigger yawning by exciting the $STRUCTURE$ (V, VII, IX, X, $STRUCTURE$, and XII) and phrenic nerve (Figure 2(a)) [10].	False
The tensor muscle was drilled using a microdiamond burr until the geniculate ganglion was visualized to identify the $STRUCTURE$ segment of the $STRUCTURE$.	False
Three main sources of extrinsic perivascular innervation have been identified: the $STRUCTURE$, the superior cervical ganglion, and the $STRUCTURE$.	False
The $STRUCTURE$ (SCN) of the $STRUCTURE$, which is the master clock in mammals, is entrained by light to keep pace with the day–night cycle autonomic nerve and humoral factors coordinate circadian clocks in peripheral tissues (2,3).	False
Some extrahepatic arterial branches that may be coil embolized prior to therapy are: GDA, RGA, accessory left gastric artery, cystic artery, falciform ligament artery, $STRUCTURE$ arteries, inferior esophageal artery, supraduodenal artery, and $STRUCTURE$ (7141819).	False
We prefer not to use this procedure because it requires extreme caution in consideration of the anatomic relationship to the pudendal vessels and nerves, sciatic nerve, $STRUCTURE$ and $STRUCTURE$.	False
The afferent innervation of the lower urinary tract is carried in three sets of nerves: the pelvic and hypogastric nerves, which innervate the urinary bladder and $STRUCTURE$, and the pudendal nerves, which innervate the mid-distal urethra and the $STRUCTURE$ (EUS) (10).	False
Coughing is a complex reflex that originates in peripheral cough receptors, which are most concentrated in the epithelium of the upper and lower respiratory tracts but are also found in the external auditory meatus, tympanic membrane, esophagus, $STRUCTURE$, $STRUCTURE$, and diaphragm.	False
The face receives sensory innervation from the branches of $STRUCTURE$, $STRUCTURE$ being one among them.	False
Abbreviations: HGN hypogastric nerve, IMG inferior mesenteric ganglion, PG $STRUCTURE$, PN pelvic nerve, CPN common pelvic nerve, LSpl lumbar splanchnic nerves, RC $STRUCTURE$, SC spinal cord, PV paravertebral chain.	False
There are several advantages in using the masseteric nerve rather than the $STRUCTURE$, including the proximity of the $STRUCTURE$ to the facial nerve and the fact that it is associated with negligible donor site morbidity and a rapid recovery.	False
The more external extraventricular compartments included, at the base of the brain and in a caudo-rostral order, the $STRUCTURE$, the $STRUCTURE$, and the cistern of the laminae terminalis, as well as the rhinal fissure at the surface of the cortex.	False
The afferent pathway encompasses several branches of the vagal nerve (diaphragmatic, cardiac, and $STRUCTURE$ branches) and vagal sensory nerve fibers localized within the ciliated epithelium of the upper airway that have diffuse projections to the $STRUCTURE$.	False
Branches of the facial ($STRUCTURE$ and $STRUCTURE$), glossopharyngeal, and vagus (superior laryngeal) nerves, which synapse with receptor cells in the taste buds, convey taste messages to the first relay nucleus, the rostral part of the nucleus of the tractus solitarius (NTS).	False
In addition to the tissues listed in the Table, the $STRUCTURE$, lateral retropharyngeal lymph node, respiratory epithelium, triceps muscle, cranial cervical ganglion, nodose ganglion, $STRUCTURE$, trigeminal ganglion, and sciatic nerve have all been screened by IHC in the PrPSc-positive animals.	False
The PVN project to the lateral reticular formation (couple ventilation and locomotion in animals) and locus ceruleus of brainstem to trigger yawning by exciting the $STRUCTURE$ (V, VII, IX, X, XI, and XII) and $STRUCTURE$ (Figure 2(a)) [10].	False
Within the brain stem, the $STRUCTURE$ (NTS) is the main target for information ascending from the gut via the $STRUCTURE$ and the enteric nervous system.	AC
29] Hence, the afferent somatic messages from ST36-ST37 by EA could be transmitted to $STRUCTURE$, which regulate systemic inflammation, affect the motor activity of the $STRUCTURE$ and gut and electrical release by efferent vagus nerve.[	FC
To understand the basis of the NRLN, we should consider the embryonic development of the $STRUCTURE$ and the $STRUCTURE$.	False
At the border of the chest and neck, the sympathetic inferior cervical ganglion (ICG) and the $STRUCTURE$ (T1), may fuse to form a relatively large, variedly shaped, cervico-thoracic ganglion (CTG), called also the $STRUCTURE$ (SG) (Figure 1A).	False
The Imaris image shows the otocyst in white transparency; medulla oblongata in opaque blue; $STRUCTURE$, $STRUCTURE$, and facial nerve in opaque red; and glossopharyngeal and vagus nerves in opaque pink.	False
Three main sources of extrinsic perivascular innervation have been identified: the $STRUCTURE$, the $STRUCTURE$, and the sphenopalatine ganglion.	False
It contains the internal and external $STRUCTURE$, jugular veins, pharynx, larynx, esophagus, recurrent laryngeal nerve, spinal cord, $STRUCTURE$, thyroid and parathyroids.	False
Apart from the parasympathetic nerves from the $STRUCTURE$, the mebomian gland is also supplied with the sympathetic nerves originated from the $STRUCTURE$ and sensory fibers originated from the trigeminal ganglion [33].	False
Many vulnerable structures surround this sinus, for example, Proetz mentioned the dura mater, cranial nerves (III, IV, V1, V2, and VI), optic nerve and chiasm, $STRUCTURE$, cavernous sinus, $STRUCTURE$, sphenopalatine ganglion, sphenopalatine artery, and pterygoid canal [1].	False
The $STRUCTURE$ project to the lateral reticular formation (couple ventilation and locomotion in animals) and locus ceruleus of brainstem to trigger yawning by exciting the cranial nerve (V, VII, IX, $STRUCTURE$, XI, and XII) and phrenic nerve (Figure 2(a)) [10].	FC
The Glu innervation to the VTA includes afferents from the $STRUCTURE$, the lateral hypothalamus, medial habenula, bed nucleus of the stria terminalis, dorsal raphe, $STRUCTURE$, and pedunculopontine tegmental nuclei [21,22,23,24,25,26,27].	False
The internal carotid artery (ICA) was isolated and carefully separated from the adjacent $STRUCTURE$, and the $STRUCTURE$ was ligated close to its origin with a 6–0 silk suture.	False
The Vidian nerve joins the $STRUCTURE$ after running outside the $STRUCTURE$.	False
CCK is secreted from I-type enteroendocrine cells in the duodenum and small intestine to intestinal lamina propria where it binds to CCK receptors on the vagus nerve terminal, transferring satiety signals to the $STRUCTURE$ via the brainstem and $STRUCTURE$ [34].	AC
The geniculate ganglion, greater superficial petrosal nerve, and $STRUCTURE$ and mastoid segments of the normal $STRUCTURE$ can be enhanced due to the flux of contrast material in the arteriovenous plexus (AVP) along the facial nerve (5051).	False
The $STRUCTURE$, being the dorsal penile nerve (DPN) or $STRUCTURE$ (DCN), is a terminal branch of the pudendal nerve.	False
Intrinsic cardiac afferent neurons project to nodose and dorsal root ganglia, the spinal cord, $STRUCTURE$, hypothalamus, thalamus, or amygdala and then to the cerebral cortex.4,46,91Figure 5Microscopic image of interconnected intrinsic $STRUCTURE$ in the human heart.	False
Tmtops1b and valopb co-expression in the central posterior thalamic nucleus of medaka (A–B) and zebrafish (G–H), in the $STRUCTURE$ in medaka (C) and zebrafish (I) and in the $STRUCTURE$ nucleus in medaka (D–F) and zebrafish (J–L).	False
Some extrahepatic arterial branches that may be coil embolized prior to therapy are: GDA, RGA, accessory left gastric artery, cystic artery, falciform ligament artery, phrenic arteries, inferior esophageal artery, $STRUCTURE$, and $STRUCTURE$ (7141819).	False
In addition to cortex, the temporal lobe contains white matter, part of the lateral ventricle, the tail of the caudate nucleus, the $STRUCTURE$, the hippocampal formation, and the $STRUCTURE$.	False
The Glu innervation to the VTA includes afferents from the $STRUCTURE$, the lateral hypothalamus, medial habenula, bed nucleus of the stria terminalis, $STRUCTURE$, laterodorsal, and pedunculopontine tegmental nuclei [21,22,23,24,25,26,27].	False
The sensory fibers that innervate the lower urinary tract extend from the $STRUCTURE$ wall, bladder neck, and urethra to the spinal cord via lumbosacral dorsal root ganglia of the $STRUCTURE$, hypogastric, and pudendal nerves and convey sensory information regarding the degree of bladder distension.	AC
These include the LS, preoptic area (POA), central and $STRUCTURE$ (CeA and MeA), bed nucleus of the stria terminalis (BST), anterior hypothalamus (AH), ventromedial hypothalamus (VMH), and $STRUCTURE$ (i.e., periaqueductal gray, PAG) (Newman, 1999; Goodson, 2005).	False
Olfactory nerve, $STRUCTURE$, oculomotor nerve, compound nerve, trigeminal nerve, abducens nerve, facial nerve, vestibulocochlear nerve, linguopharyngeal nerve, vagus nerve, $STRUCTURE$, and sublingual nerve were examined.	False
PLR is mediated from the retina through the optic nerve, opt, $STRUCTURE$, and $STRUCTURE$ to the pupillae muscle [25] (Fig. 1).	FC
It is important to remember that, at the level of the nose, there is the nasopalatine nerve which innervates the $STRUCTURE$ and belongs to the maxillary section of the $STRUCTURE$.	False
ALMv $STRUCTURE$, bFFE balanced fast field echo, CPA cerebellopontine angle, SCA $STRUCTURE$, SPV superior petrosal vein, SPVC superior petrosal vein complex, SPV1 first SPV, SPV2 second SPV, SPV3 third SPV, TG trigeminal nerve, TPv transverse pontine vein, v.	False
"$STRUCTURE$ sends neurons to multiple regions, involving central amygdaloid nucleus, $STRUCTURE$, and infralimbic cortex [100]."	False
Different sites, such as the $STRUCTURE$, $STRUCTURE$, sphenopalatine nerve, and vagus nerve have been recognized as relevant pain pathways in the pathophysiology of CH.	False
The sphenopalatine ganglion (SPG) is a triangular-shaped $STRUCTURE$, located superficially in the pterygopalatine fossa, posterior to the middle nasal turbinate, and anterior to the $STRUCTURE$ (Fig. 1).	False
"*p ≤ 0.05; ***p ≤0.001Examination of the brainstems of these animals revealed neurodegeneration in the VSCT, trapezoid body, spinal tract of the $STRUCTURE$, inferior cerebellar peduncle, and other structures within the $STRUCTURE$ as described previously [13] (Fig. 3a)."	False
Unfortunately, the operation can result in multiple cranial nerve palsies including mandibular branch of $STRUCTURE$, $STRUCTURE$, glossopharyngeal nerve and vagus nerve, either temporarily or permanently.	False
