sentence	label
CA3 Pyramidal cell layer of hippocampal Ammon’s horn CA3 region, cc $STRUCTURE$, CP caudate/putamen, fim fimbria of the hippocampus, ic $STRUCTURE$, LV lateral ventricle, st stria terminalis.	0
The abducens nucleus is located in the pontine tegmentum, just ventral to the fourth ventricle, and axons of the $STRUCTURE$ loop around the $STRUCTURE$.	0
Further, Zika virus RT-PCR results were only available for $STRUCTURE$, 3 sections of sciatic nerve, spinal cord, and $STRUCTURE$.	0
The $STRUCTURE$ travels lateral to the cerebral peduncles and between the posterior cerebral and superior cerebellar arteries lateral to the $STRUCTURE$ prior to entering the cavernous sinus.	0
The oculomotor nerve (cranial nerve, CN III), $STRUCTURE$ (CN IV), ophthalmic (V1) and $STRUCTURE$ (V2) branches of the trigeminal nerve (CN V) pass through the later wall of the cavernous sinus while the abducens nerve (CN VI) and carotid artery pass through the cavernous sinus.	0
Positive nerve fibers and terminals can be found in several areas of the central and peripheral nervous system, including vagus nerve, spinal cord, brainstem, hypothalamus, $STRUCTURE$, limbic system, and some $STRUCTURE$ (Peyron et al., 1998; Heinonen et al., 2008).	0
These include the area postrema at the level of the fourth ventricle, and the subfornical organ and $STRUCTURE$ of the $STRUCTURE$ at the level of the anterior wall of the third ventricle [1].	1
They scanned the brains ex vivo and found that social avoidance correlated negatively with local volume of the cingulate cortex, nucleus accumbens, thalamus, $STRUCTURE$, and $STRUCTURE$ (Anacker et al., 2016).	0
Rise in BP is sensed by $STRUCTURE$ in the $STRUCTURE$ and carotid bodies resulting in parasympathetic activity and compensatory bradycardia (via the vagus nerve).[458]Our patient had a unique presentation for several reasons.	0
The UB, with $STRUCTURE$, urethra, major pelvic ganglia, and $STRUCTURE$ attached, was removed and placed in ice-cold HEPES-buffered physiological saline solution (HB-PSS) consisting of 134 mM NaCl, 6 mM KCl, 1 mM MgCl2, 2 mM CaCl2, 10 mM HEPES, and 7 mM glucose, pH 7.4.	0
GLP-1 receptors are widely expressed in the CNS with large numbers in the ARC, PVN, and SON, and fewer in the $STRUCTURE$, PVN, LH, bed nucleus of the $STRUCTURE$ and DMH (Shughrue et al., 1996).	0
Many vulnerable structures surround this sinus, for example, Proetz mentioned the dura mater, cranial nerves (III, IV, V1, V2, and VI), optic nerve and $STRUCTURE$, internal carotid artery, cavernous sinus, $STRUCTURE$, sphenopalatine ganglion, sphenopalatine artery, and pterygoid canal [1].	0
For the IVG, IVG-SC, DVG, and DVG-SC groups, the peroneal nerve from the left limb was dissected free from the surrounding tissues and cut on a 3 mm length, 5 mm away from the $STRUCTURE$ trifurcation (i.e., starting point of tibial nerve, common $STRUCTURE$, and caudal sural cutaneous nerve).	0
But we should try not to injure perforating branch artery of $STRUCTURE$, and we can distribute the blood vessels to 2 sides in the surface of resected $STRUCTURE$ which connect with hypothalamus and optic chiasma.	0
Expression heatmap of the top 20 human genes showing increased expression with age across 9 tissues (subcutaneous adipose, tibial artery, left ventricle $STRUCTURE$, lung, skeletal muscle, tibial nerve, skin from sun exposed lower leg, $STRUCTURE$, and whole blood) analyzed by RNA-seq of the GTEx consortium.	0
Moderate expression was seen in the facial motor nucleus, $STRUCTURE$ and the dorsal motor nucleus of vagus with low to moderate expression in the middle cerebellar peduncle, $STRUCTURE$ and nucleus of the solitary tract.	0
3V, third ventricle, AP, $STRUCTURE$; ARC, arcuate nucleus; cc, $STRUCTURE$; LPB, lateral parabrachial nucleus; NTS, nucleus tractus solitarius; DMNX, dorsal motor nucleus of the vagus.	0
Neurons within the SFO directly project to various nuclei of the $STRUCTURE$ (i.e., ARC, PVN, LH, supraoptic nucleus, lateral preoptic area) in addition to the infralimbic cortex, bed nucleus of the stria terminalis, $STRUCTURE$, and brain stem [191,192,193,194,195,196,197].	0
High levels of CRF immunoreactivity also are observed outside of the hypothalamus in other forebrain regions, such as the olfactory bulb, $STRUCTURE$, nucleus accumbens, $STRUCTURE$, bed nucleus of the stria terminalis (BNST), preoptic nuclei, amygdala, and hippocampus [30-32].	0
Intrinsic cardiac afferent neurons project to nodose and dorsal root ganglia, the spinal cord, brainstem, hypothalamus, thalamus, or amygdala and then to the $STRUCTURE$.4,46,91Figure 5Microscopic image of interconnected intrinsic cardiac ganglia in the human $STRUCTURE$.	0
The aforementioned functional disorders may occur after bilateral laryngeal nerve palsy during excision of bilateral VPGLs; therefore, accurate $STRUCTURE$ (IX, $STRUCTURE$, XII) examination is important before treating contralateral tumors [19].	0
Scale bar: 500 μm, Nts: neurotensin, Vgat: vesicular GABA transporter, mPOA: $STRUCTURE$, vBNST: ventral bed nucleus of the stria terminalis, D: dorsal, V: ventral, M: medial, L: lateral, AC: anterior commissure, OX: $STRUCTURE$.b.	0
Cerebral nuclei that are rich in alpha-2 receptors are activated by Dex, such as the $STRUCTURE$, the nucleus ambiguous, and the $STRUCTURE$.	0
The PVN project to the lateral reticular formation (couple ventilation and locomotion in animals) and locus ceruleus of brainstem to trigger yawning by exciting the cranial nerve (V, VII, $STRUCTURE$, $STRUCTURE$, XI, and XII) and phrenic nerve (Figure 2(a)) [10].	0
Tissue samples included subcutaneous adipose (n=115), tibial artery (n=122), left ventricle $STRUCTURE$ (n=88), $STRUCTURE$ (n=126), skeletal muscle (n=143), tibial nerve (n=98), skin from the sun-exposed portion of the lower leg (n=114), thyroid (n=112), and whole blood (n=162).	0
Many vulnerable structures surround this sinus, for example, Proetz mentioned the $STRUCTURE$, cranial nerves (III, IV, V1, V2, and VI), optic nerve and chiasm, internal carotid artery, cavernous sinus, pituitary gland, sphenopalatine ganglion, $STRUCTURE$, and pterygoid canal [1].	0
These studies revealed that, in the most widely used experimental model of SEN, suturing the distal stump of the $STRUCTURE$ to the lateral portion of the $STRUCTURE$ is typically performed followed by the epi-perineurial window.	0
5.1Of the ten subjects studied, seven had $STRUCTURE$ stimulation only, one had $STRUCTURE$ stimulation only and two underwent stimulation of both nerves.	0
The transverse facial artery divides from the $STRUCTURE$ to the mandibular condyle, dorsal to fibers of the masseter muscle and medial to the $STRUCTURE$ (Po3 102-07).	0
We identified small white matter structures like cingulum bundle, $STRUCTURE$, crossed tectospinal pathway, and $STRUCTURE$ which is a better result compared to the MRI.	0
In fact, midbrain infarcts may result after occlusion of the artery of Percheron and they usually affect the $STRUCTURE$ matter where the $STRUCTURE$ nuclei are located.	0
For the IVG, IVG-SC, DVG, and DVG-SC groups, the peroneal nerve from the left limb was dissected free from the surrounding tissues and cut on a 3 mm length, 5 mm away from the $STRUCTURE$ (i.e., starting point of tibial nerve, common $STRUCTURE$, and caudal sural cutaneous nerve).	1
ALMv anterior lateral marginal vein, bFFE balanced fast field echo, CPA $STRUCTURE$, SCA superior cerebellar artery, SPV superior petrosal vein, SPVC superior petrosal vein complex, SPV1 first SPV, SPV2 second SPV, SPV3 third SPV, TG $STRUCTURE$, TPv transverse pontine vein, v.	0
These include the area postrema at the level of the fourth ventricle, and the subfornical organ and vascular organ of the $STRUCTURE$ at the level of the anterior wall of the $STRUCTURE$ [1].	1
In addition to cortex, the temporal lobe contains white matter, part of the $STRUCTURE$, the tail of the caudate nucleus, the stria terminalis, the hippocampal formation, and the $STRUCTURE$.	0
Moreover, manipulation of activity in neurons in the $STRUCTURE$ or the bed nucleus of the stria terminalis in the brain, which receive functional inputs from the $STRUCTURE$, has been shown to lead to a switch between aggressive and parenting behaviors in males and females [35, 36, 47].	1
Figure 6Intraoperative appearance of the posterior talocalcaneal coalition (arrow) compressing the $STRUCTURE$ (arrowhead), which is a branch of the $STRUCTURE$.	0
The ramus infraorbitalis then courses dorsomedially to enter the $STRUCTURE$, ventral to the trigeminal nerve, via the $STRUCTURE$ (Po4 24-3-1).	0
In addition, in human medicine, the junction of the right atrium and $STRUCTURE$ forms a vertical crest known as the $STRUCTURE$.	0
Many vulnerable structures surround this sinus, for example, Proetz mentioned the dura mater, cranial nerves (III, IV, V1, V2, and $STRUCTURE$), optic nerve and $STRUCTURE$, internal carotid artery, cavernous sinus, pituitary gland, sphenopalatine ganglion, sphenopalatine artery, and pterygoid canal [1].	0
Still, it is tempting to speculate that in humans, the $STRUCTURE$ also gives input to the $STRUCTURE$ routing via the stria terminalis, septal areas, or lateral hypothalamus and stria medularis.	1
The DGN, being the $STRUCTURE$ (DPN) or $STRUCTURE$ (DCN), is a terminal branch of the pudendal nerve.	0
AgRP+CRFR1+ neurons were found to project mainly to the $STRUCTURE$, the PVN, the $STRUCTURE$ (PAG), and the bed nucleus of the stria terminalis (BNST) (Figure 3A).	0
In addition to the tissues listed in the Table, the jejunum, lateral retropharyngeal lymph node, respiratory epithelium, triceps muscle, cranial cervical ganglion, nodose ganglion, $STRUCTURE$, trigeminal ganglion, and $STRUCTURE$ have all been screened by IHC in the PrPSc-positive animals.	0
Positive nerve fibers and terminals can be found in several areas of the central and peripheral nervous system, including vagus nerve, spinal cord, brainstem, hypothalamus, $STRUCTURE$, $STRUCTURE$, and some cortical regions (Peyron et al., 1998; Heinonen et al., 2008).	0
In addition to cortex, the temporal lobe contains white matter, part of the lateral ventricle, the tail of the caudate nucleus, the stria terminalis, the $STRUCTURE$, and the $STRUCTURE$.	0
In tissue samples from 10N dose group, the average residues accounted for 0.68 mg/kg in $STRUCTURE$, 1.1 mg/kg in $STRUCTURE$, 0.67 mg/kg in muscle and 0.52 mg/kg in fat.	0
Contrast-enhanced T1-weighted images showed meningeal enhancement in the $STRUCTURE$, geniculate ganglion, and tympanic segment of the $STRUCTURE$.	0
For the IVG, IVG-SC, DVG, and DVG-SC groups, the peroneal nerve from the left limb was dissected free from the surrounding tissues and cut on a 3 mm length, 5 mm away from the $STRUCTURE$ (i.e., starting point of tibial nerve, common peroneal nerve, and $STRUCTURE$).	1
Grafted cells were identified mainly in the GP and internal capsule (ic), but some cells were located in the basal nucleus, $STRUCTURE$ (ST), bed nucleus of the stria terminalis (BNST), the ventral portion of the $STRUCTURE$, and the lateral ventricle (lv).	0
Motor nerve latencies of the median nerve, $STRUCTURE$, and tibial nerve were significantly shorter after 2 weeks of treatment than before treatment (P<0.05); however, no significant difference was observed for the $STRUCTURE$ (P>0.05).	0
Abbreviations: HGN hypogastric nerve, IMG inferior mesenteric ganglion, PG pelvic ganglion, PN pelvic nerve, CPN common pelvic nerve, LSpl $STRUCTURE$, RC ramus communicans, SC $STRUCTURE$, PV paravertebral chain.	0
3V, third ventricle, AP, $STRUCTURE$; ARC, arcuate nucleus; cc, central canal; LPB, lateral parabrachial nucleus; NTS, $STRUCTURE$; DMNX, dorsal motor nucleus of the vagus.	0
In addition to the tissues listed in the Table, the jejunum, lateral retropharyngeal lymph node, respiratory epithelium, triceps muscle, cranial cervical ganglion, $STRUCTURE$, $STRUCTURE$, trigeminal ganglion, and sciatic nerve have all been screened by IHC in the PrPSc-positive animals.	0
Magnetic resonance imaging identified a homogeneous mass of 2.2 cm × 1.5 cm × 0.8 cm in the $STRUCTURE$, near the $STRUCTURE$.	0
The blind insertion of the trocars into the $STRUCTURE$, ischiorectal fossa, ileococcygeus muscle and the $STRUCTURE$ exposes the patient to the potential injury to the rectum, bladder, inferior gluteal vessels, pudendal nerve and vessels, and the sciatic nerve.	0
The changes in the performance of $STRUCTURE$ and decrease in regulatory of $STRUCTURE$ can affect regulation of blood pressure and possibly the escalation of blood pressure.	0
Paraventricular thalamic nucleus sends neurons to multiple regions, involving $STRUCTURE$, bed nucleus of the stria terminalis, and $STRUCTURE$ [100].	0
Bifurcation of the common carotids occurs anterior to the jugular ganglion of the $STRUCTURE$, ventral to the superior cervical ganglion, and posterior to the $STRUCTURE$ (Po2 63-3; Fig.	0
The PVN project to the lateral reticular formation (couple ventilation and locomotion in animals) and locus ceruleus of brainstem to trigger yawning by exciting the cranial nerve (V, VII, IX, X, XI, and $STRUCTURE$) and $STRUCTURE$ (Figure 2(a)) [10].	0
Lesions were occasionally seen in the area corresponding to the solitary tract, suggesting that not only the facial nerve but also the $STRUCTURE$ and the $STRUCTURE$ could be affected.	0
Olfactory nerve, optic nerve, $STRUCTURE$, $STRUCTURE$, trigeminal nerve, abducens nerve, facial nerve, vestibulocochlear nerve, linguopharyngeal nerve, vagus nerve, accessory nerve, and sublingual nerve were examined.	0
"$STRUCTURE$ can be controlled directly by the $STRUCTURE$ through the amygdalofugal pathway and the stria terminalis, and indirectly through the bed nucleus of the stria terminalis, which mediates stimulation of the hypothalamic-pituitary-adrenal axis."	1
Apart from the parasympathetic nerves from the pterygopalatine ganglion, the $STRUCTURE$ is also supplied with the sympathetic nerves originated from the $STRUCTURE$ and sensory fibers originated from the trigeminal ganglion [33].	1
These include the LS, preoptic area (POA), central and $STRUCTURE$ (CeA and MeA), bed nucleus of the $STRUCTURE$ (BST), anterior hypothalamus (AH), ventromedial hypothalamus (VMH), and midbrain (i.e., periaqueductal gray, PAG) (Newman, 1999; Goodson, 2005).	0
Motor nerve amplitudes of the $STRUCTURE$, $STRUCTURE$, and tibial nerve were significantly higher after 2 weeks of treatment than before treatment (P<0.05); however, no significant difference was observed for the ulnar nerve (P>0.05).	0
The limbic structures (hippocampus, amygdala, cingulum, fornix, stria terminalis, $STRUCTURE$, and $STRUCTURE$) formed a single cluster.	0
Figure 2Tune out model of Tinnitus MGN, $STRUCTURE$; TRN, $STRUCTURE$; VmPFC, Ventromedial PreFrontal Cortex; NAc, Nucleus Accumbens (A) Compensated Tinnitus, (B) Tinnitus.	0
CCK is secreted from I-type enteroendocrine cells in the duodenum and $STRUCTURE$ to $STRUCTURE$ where it binds to CCK receptors on the vagus nerve terminal, transferring satiety signals to the hypothalamus via the brainstem and pontine parabrachial nucleus [34].	1
In the monogamous voles, females express more OT receptors in areas related to recognition and sex, compared to polygamous females (e.g. in $STRUCTURE$, bed nucleus of the stria terminalis, $STRUCTURE$, lateral amygdala, and NAc; Insel, 1992).	0
It is important to remember that, at the level of the nose, there is the nasopalatine nerve which innervates the nasal cavity and belongs to the $STRUCTURE$ section of the $STRUCTURE$.	0
Spinal cord dorsal horn and the $STRUCTURE$ of $STRUCTURE$ are controlled by 5-HT3.	0
CC, crus cerebri; LF, longitudinal fibers; LL, $STRUCTURE$; ML, medial lemniscus; RN, $STRUCTURE$; SCP, superior cerebellar peduncle; SCPD, superior cerebellar peduncle decussation; TN, trigeminal nerve.	0
Expression heatmap of the top 20 human genes showing increased expression with age across 9 tissues (subcutaneous adipose, tibial artery, $STRUCTURE$ heart, lung, skeletal muscle, tibial nerve, skin from sun exposed lower leg, $STRUCTURE$, and whole blood) analyzed by RNA-seq of the GTEx consortium.	0
The extended amygdala consists of the $STRUCTURE$ (CeA), bed nucleus of the stria terminalis (BNST), and shell subregion of the $STRUCTURE$ (AcbSh).	0
Still, it is tempting to speculate that in humans, the amygdala also gives input to the habenula routing via the $STRUCTURE$, septal areas, or $STRUCTURE$ and stria medularis.	0
"$STRUCTURE$, optic nerve, oculomotor nerve, compound nerve, trigeminal nerve, abducens nerve, facial nerve, vestibulocochlear nerve, linguopharyngeal nerve, vagus nerve, $STRUCTURE$, and sublingual nerve were examined."	0
However, in addition to skeletal myositis, inflammatory cells were also found infiltrating the myocardium, $STRUCTURE$, and epicardium, as well as plexuses of the $STRUCTURE$, esophagus, and vagus nerve.	0
CA3 Pyramidal cell layer of hippocampal Ammon’s horn CA3 region, cc corpus callosum, CP caudate/putamen, fim fimbria of the hippocampus, ic internal capsule, LV $STRUCTURE$, st $STRUCTURE$.	0
Our patient received orally administered prednisolone, following which she experienced recurrence of $STRUCTURE$ and X palsies and developed $STRUCTURE$ parenchyma lesions.	0
Enhancement of the choroid plexus (arrows), the subfornicular organ (square), the organum vasculosum of the lamina terminalis (ovoid), the $STRUCTURE$ (arrowhead) and the $STRUCTURE$ (circle) are clearly marked in the EAE mice (column 2).	0
Apart from the $STRUCTURE$ from the pterygopalatine ganglion, the $STRUCTURE$ is also supplied with the sympathetic nerves originated from the superior cervical ganglion and sensory fibers originated from the trigeminal ganglion [33].	1
Peripheral facial palsy, however, can also result from a central lesion at the level of the ipsilateral $STRUCTURE$ or $STRUCTURE$ at the pons [131].	0
The nucleus of the solitary tract in the brain stem is an important relay station for both the regulation of the ANS and the control of facial muscles as it contains fibers from both the $STRUCTURE$ (Nageotte, 1906) and the $STRUCTURE$ nerves (Pearson, 1947).	0
These include the LS, $STRUCTURE$ (POA), central and medial amygdala (CeA and MeA), bed nucleus of the stria terminalis (BST), anterior hypothalamus (AH), $STRUCTURE$ (VMH), and midbrain (i.e., periaqueductal gray, PAG) (Newman, 1999; Goodson, 2005).	0
They are found on the carotid body, the $STRUCTURE$, along the internal jugular vein, or in the $STRUCTURE$.	0
Abbreviations: HGN hypogastric nerve, IMG inferior mesenteric ganglion, PG $STRUCTURE$, PN pelvic nerve, CPN common pelvic nerve, LSpl lumbar splanchnic nerves, RC ramus communicans, SC spinal cord, PV $STRUCTURE$.	0
Preganglionic fibers of $STRUCTURE$ originate in the lateral horn of the spinal cord from T1 to T6 in the upper thoracic segment and are directly related to the ventrolateral medulla cephalic area (pressor area) of the autonomic nervous center in the $STRUCTURE$ through the spinal cord.[	0
There are several non-hepatic arteries originating from the hepatic artery, including the $STRUCTURE$, right gastric artery, $STRUCTURE$, falciform artery, and left inferior phrenic artery (27).	0
The PVN project to the lateral reticular formation (couple ventilation and locomotion in animals) and $STRUCTURE$ of brainstem to trigger yawning by exciting the cranial nerve ($STRUCTURE$, VII, IX, X, XI, and XII) and phrenic nerve (Figure 2(a)) [10].	1
Labeled fibers packed into the $STRUCTURE$ of the $STRUCTURE$ (Sol; A2, arrow) and extended toward the lateral part of the dorsal motor nucleus of the vagus.	0
The $STRUCTURE$ project to the lateral reticular formation (couple ventilation and locomotion in animals) and locus ceruleus of brainstem to trigger yawning by exciting the cranial nerve (V, VII, IX, X, XI, and XII) and $STRUCTURE$ (Figure 2(a)) [10].	1
Many vulnerable structures surround this sinus, for example, Proetz mentioned the dura mater, cranial nerves (III, IV, V1, V2, and VI), $STRUCTURE$ and chiasm, internal carotid artery, cavernous sinus, pituitary gland, sphenopalatine ganglion, $STRUCTURE$, and pterygoid canal [1].	0
Furthermore, in NHMUK PV P56038, a separate canal also emerges from the main body of the endocast posterior and ventral to $STRUCTURE$ and the canal for the $STRUCTURE$.	0
For subcortical nuclei, increased methylation of NR4A1 in TLE patients were linked with decreased GMV in thalamus and putamen, lower FA in $STRUCTURE$ (cres)/$STRUCTURE$ (FX/ST), internal capsule, and external capsule, together with reduced FC among thalamus, putamen, and globus pallidus.	0
Some labels on the Baypath College site are definitely wrong: “cerebral aqueduct” is on the fourth ventricle, the label for trigeminal nerve is actually on the $STRUCTURE$ next to the oculomotor nerve, and the label for the spinal cord is actually on the $STRUCTURE$.	0
Hmx2 and Hmx3 were detected in several cranial $STRUCTURE$, but not in lumbar paravertebral sympathetic ganglia or in the $STRUCTURE$.	0
The sensory fibers that innervate the lower urinary tract extend from the bladder wall, bladder neck, and $STRUCTURE$ to the $STRUCTURE$ via lumbosacral dorsal root ganglia of the pelvic, hypogastric, and pudendal nerves and convey sensory information regarding the degree of bladder distension.	0
PLR is mediated from the retina through the $STRUCTURE$, opt, $STRUCTURE$, and oculomotor nerve to the pupillae muscle [25] (Fig. 1).	1
The $STRUCTURE$, $STRUCTURE$, postmediastinal, left gastric artery, cardiac, and recurrent laryngeal nerve lymph nodes were synchronously cleared, regardless of the surgical technique.	0
Notably, in mammals, $STRUCTURE$ circumventricular organs, such as the vascular organ of the $STRUCTURE$ and the subfornical organ play pivotal roles in sensing both plasma osmolarity and plasma hormone content, most importantly angiotensin II levels (McKinley and Johnson, 2004).	0
CRH-BP is predominantly expressed in the $STRUCTURE$, although there are some prominent sites of expression in the $STRUCTURE$, the bed nucleus of the stria terminalis, the dorsomedial and ventral premammillary nuclei and several raphe nuclei (Potter et al., 1992).	0
These include the area postrema at the level of the fourth ventricle, and the $STRUCTURE$ and $STRUCTURE$ of the lamina terminalis at the level of the anterior wall of the third ventricle [1].	0
Aside from the SNc, PD-specific cell loss has also been reported in the ventral tegmental area, amygdala, and dorsal motor nucleus of the $STRUCTURE$, hypothalamus, cortex, $STRUCTURE$ and many other brain regions [5].	0
There was no case of any major intraabdominal haemorrhage, injury to short gastric vessels, injury to spleen, perforation/injury to esophagus, perforation/injury to $STRUCTURE$, injury to liver, injury to $STRUCTURE$, injury to anterior or posterior divisions of the vagus and any other visceral injury.	0
The UB, with ureters, $STRUCTURE$, $STRUCTURE$, and pelvic nerves attached, was removed and placed in ice-cold HEPES-buffered physiological saline solution (HB-PSS) consisting of 134 mM NaCl, 6 mM KCl, 1 mM MgCl2, 2 mM CaCl2, 10 mM HEPES, and 7 mM glucose, pH 7.4.	0
Generally, the right gastric artery and $STRUCTURE$ branch of the $STRUCTURE$ are preserved to secure an antral cuff of about 3 cm.	0
Importantly, the distribution of PPARγ expression includes the hippocampus, corpus striatum, hypothalamic paraventricular nucleus, basal ganglia, thalamus, and $STRUCTURE$ [12]; some of these $STRUCTURE$ regions are also innervated by afferent fibers of the vagus nerve.	0
The efferent nerve, consisting of the $STRUCTURE$ and the sympathetic nerve, helps regulating the $STRUCTURE$ and peripheral blood vessels.	0
It is a replacement of the $STRUCTURE$ formed by the $STRUCTURE$ and fibers from C1–2.	0
PrP Sc deposits mainly in the cerebellar cortex (especially in the molecular layer), cerebral cortex and $STRUCTURE$, in the spinal tract nucleus of the trigeminal nerve, and within white matter throughout the $STRUCTURE$.	0
Some extrahepatic arterial branches that may be coil embolized prior to therapy are: GDA, $STRUCTURE$, accessory left gastric artery, cystic artery, falciform ligament artery, phrenic arteries, inferior esophageal artery, $STRUCTURE$, and retroduodenal artery (7141819).	0
Vocal fold paralysis (VFP) may result from injury to the $STRUCTURE$ or the $STRUCTURE$ anywhere along their course from the brainstem to the larynx.	0
Intrinsic cardiac afferent neurons project to nodose and dorsal root ganglia, the spinal cord, brainstem, $STRUCTURE$, thalamus, or $STRUCTURE$ and then to the cerebral cortex.4,46,91Figure 5Microscopic image of interconnected intrinsic cardiac ganglia in the human heart.	0
However, other efferences from the SCN also exist, e.g., to the preoptic area, $STRUCTURE$, $STRUCTURE$, subventricular zone, arcuate nucleus, paraventricular nucleus of the thalamus and, perhaps, the amygdala, habenula and intergeniculate leaflet [200].	0
The parotid glands receive sympathetic fibres from the external carotid plexus, along with parasympathetic fibres via the $STRUCTURE$ nerve, following synapses in the $STRUCTURE$ [28].	0
It contains the internal and external carotid arteries, jugular veins, $STRUCTURE$, larynx, $STRUCTURE$, recurrent laryngeal nerve, spinal cord, trachea, thyroid and parathyroids.	0
345] As the pelvic organs and autonomic nerves are closely placed to the $STRUCTURE$, even with nerve-sparing techniques, there is a risk $STRUCTURE$ injury resulting in sexual and bladder dysfunction.[	0
The $STRUCTURE$ (SPG) is a triangular-shaped $STRUCTURE$, located superficially in the pterygopalatine fossa, posterior to the middle nasal turbinate, and anterior to the pterygoid canal (Fig. 1).	0
Intrinsic cardiac afferent neurons project to nodose and dorsal root ganglia, the spinal cord, brainstem, hypothalamus, $STRUCTURE$, or amygdala and then to the cerebral cortex.4,46,91Figure 5Microscopic image of interconnected intrinsic cardiac ganglia in the human $STRUCTURE$.	0
Some extrahepatic arterial branches that may be coil embolized prior to therapy are: GDA, RGA, accessory left gastric artery, cystic artery, falciform ligament artery, phrenic arteries, $STRUCTURE$, supraduodenal artery, and $STRUCTURE$ (7141819).	0
3Selective angiography of the left internal iliac artery shows normal opacification of the $STRUCTURE$ (arrows) originating from the $STRUCTURE$.	0
They are distributed in the hepatic artery, $STRUCTURE$, liver interior and extrahepatic bile duct; the sympathetic nerve originates from $STRUCTURE$, while the parasympathetic nerve comes from the vagus nerve[12].	0
CC, $STRUCTURE$; LF, longitudinal fibers; LL, lateral lemniscus; ML, medial lemniscus; RN, red nucleus; SCP, superior cerebellar peduncle; SCPD, $STRUCTURE$; TN, trigeminal nerve.	0
There are at least five major brain AVP centers, and therefore likely sources of the AVP+ axons innervating LC neurons, namely, the PVN, $STRUCTURE$, supraoptic nucleus, bed nucleus of the $STRUCTURE$ (BNST), and medial amygdala (Goodson and Bass, 2001).	0
From them, more complicated pathways, still under investigation, pass through the nucleus of the solitary tract to the $STRUCTURE$ and the $STRUCTURE$ returning the input to gut to inhibit mechanical and secretional stimuli and to close the loop (Figure 1).	0
The clinical examination showed bilateral allodynia and hyperalgesia in the perineal region, including scrotal skin and penile glans, indicating bilateral damage of the $STRUCTURE$, a branch of the $STRUCTURE$.	0
The activity of this emotional response is regulated through a pathway including the habenula, in which two routes can be distinguished: one including hippocampus, $STRUCTURE$ and medial habenula and the other including central amygdala, bed nucleus of the stria terminalis and $STRUCTURE$.	0
"#p < 0.05. ##p < 0.001 between sham and axotomy within groupsTo study the injury-induced cellular and molecular neuroimmune changes in the $STRUCTURE$, the $STRUCTURE$ and ICN, the two major postganglionic nerves of the ganglia, were transected (Fig. 1k)."	0
Many vulnerable structures surround this sinus, for example, Proetz mentioned the dura mater, cranial nerves (III, $STRUCTURE$, V1, V2, and VI), optic nerve and chiasm, internal carotid artery, cavernous sinus, pituitary gland, sphenopalatine ganglion, $STRUCTURE$, and pterygoid canal [1].	0
The ramus infraorbitalis then courses dorsomedially to enter the $STRUCTURE$, ventral to the $STRUCTURE$, via the alisphenoid canal (Po4 24-3-1).	0
Many vulnerable structures surround this sinus, for example, Proetz mentioned the dura mater, cranial nerves (III, IV, V1, V2, and VI), optic nerve and chiasm, $STRUCTURE$, cavernous sinus, pituitary gland, sphenopalatine ganglion, sphenopalatine artery, and $STRUCTURE$ [1].	0
These organs include: the neurohypophysis (posterior pituitary), the $STRUCTURE$, the area postrema (vomiting center), the subfornical organ, and the vascular organ of the $STRUCTURE$.	0
The PVN project to the $STRUCTURE$ (couple ventilation and locomotion in animals) and locus ceruleus of brainstem to trigger yawning by exciting the cranial nerve (V, VII, IX, X, XI, and XII) and $STRUCTURE$ (Figure 2(a)) [10].	1
"(RAA right atrial appendage, IAS, $STRUCTURE$, CT, crista terminalis, TA tricuspid annulus, CS coronary sinus, PVs pulmonary veins, LAA left atrial appendage, MA $STRUCTURE$)Arrhythmia interruption during RF application was achieved in 35 patients (97%)."	0
The tissue types identified for modelling are: $STRUCTURE$, duodenum, jejunum, caecum, colon, $STRUCTURE$, mesenteric nerves and the celiac and mesenteric ganglion complex (CMGC).	0
The paraesophageal, subcarinal, postmediastinal, left gastric artery, $STRUCTURE$, and $STRUCTURE$ lymph nodes were synchronously cleared, regardless of the surgical technique.	0
Olfactory nerve, optic nerve, oculomotor nerve, $STRUCTURE$, trigeminal nerve, abducens nerve, facial nerve, vestibulocochlear nerve, linguopharyngeal nerve, $STRUCTURE$, accessory nerve, and sublingual nerve were examined.	0
GLP-1 receptors are widely expressed in the CNS with large numbers in the ARC, PVN, and $STRUCTURE$, and fewer in the lateral preoptic area, $STRUCTURE$, LH, bed nucleus of the stria terminalis and DMH (Shughrue et al., 1996).	0
Dyspnea and respiratory distress are the most common symptoms that occur when the lymphangioma compresses the $STRUCTURE$, pharynx, or $STRUCTURE$, or presents as pleural effusion [12] as in the present case.	0
Importantly, the distribution of PPARγ expression includes the hippocampus, $STRUCTURE$, $STRUCTURE$, basal ganglia, thalamus, and piriform cortex [12]; some of these brain regions are also innervated by afferent fibers of the vagus nerve.	0
The Glu innervation to the VTA includes afferents from the prefrontal cortex, the lateral hypothalamus, medial habenula, bed nucleus of the stria terminalis, $STRUCTURE$, laterodorsal, and $STRUCTURE$ [21,22,23,24,25,26,27].	0
A series of coronal sections were obtained from the $STRUCTURE$ (NAc), the VTA, the lateral hypothalamic area (LHA), the $STRUCTURE$ (ARC), the nucleus of the solitary tract (NTS), and the dorsal motor nucleus of the vagus (DMV), according to a rat brain atlas (Paxinos and Watson, 2007).	0
